eje_x,aspirin_ftir,aspirin_raman
2429,,0.0017706345791181
2430,,0.0017291585668022
2431,,0.0016872744502706
2432,,0.0016450597256595
2433,,0.0016025907817263
2434,,0.0015599426810918
2435,,0.0015171889523859
2436,,0.0014744013940234
2437,,0.0014316498902468
2438,,0.0013890022399906
2439,,0.0013465239990312
2440,,0.0013042783358002
2441,,0.0012623259011499
2442,,0.001220724712273
2443,,0.0011795300508915
2444,,0.0011387943757486
2445,,0.0010985672493519
2446,,0.0010588952788418
2447,,0.0010198220707813
2448,,0.0009813881995935
2449,,0.0009436311893057
2450,,0.0009065855081973
2451,,0.0008702825758911
2452,,0.0008347507823757
2453,,0.0008000155183987
2454,,0.0007660992166298
2455,,0.0007330214029577
2456,,0.0007007987572518
2457,,0.0006694451828974
2458,,0.000638971884391
2459,,0.0006093874522723
2460,,0.0005806979546547
2461,,0.0005529070346186
2462,,0.0005260160127288
2463,,0.0005000239939444
2464,,0.0004749279782011
2465,,0.0004507229739566
2466,,0.0004274021140124
2467,,0.000404956772944
2468,,0.0003833766854959
2469,,0.0003626500653282
2470,,0.0003427637235289
2471,,0.0003237031863391
2472,,0.0003054528115738
2473,,0.0002879959032535
2474,,0.0002713148240017
2475,,0.0002553911047976
2476,,0.0002402055517148
2477,,0.0002257383493102
2478,,0.0002119691603713
2479,,0.0001988772217607
2480,,0.0001864414361407
2481,,0.0001746404593913
2482,,0.0001634527835739
2483,,0.0001528568153245
2484,,0.0001428309495944
2485,,0.0001333536386867
2486,,0.0001244034565658
2487,,0.0001159591584455
2488,,0.0001079997356866
2489,,0.000100504466059
2490,,9.345295944452512e-05
2491,,8.682519907786161e-05
2492,,8.060157843949858e-05
2493,,7.476293393159742e-05
2494,,6.929057348133754e-05
2495,,6.416630122847842e-05
2496,,5.9372438464118745e-05
2497,,5.489184099617301e-05
2498,,5.070791312381674e-05
2499,,4.6804618408251414e-05
2500,,4.3166487430713975e-05
2501,,3.977862273073297e-05
2502,,3.6626701118336915e-05
2503,,3.369697355339153e-05
2504,,3.097626278348192e-05
2505,,2.8451958928991445e-05
2506,,2.611201320028025e-05
2507,,2.3944929927218525e-05
2508,,2.1939757076019027e-05
2509,,2.0086075422235515e-05
2510,,1.837398654223182e-05
2511,,1.6794099778378348e-05
2512,,1.5337518325758015e-05
2513,,1.3995824580483862e-05
2514,,1.2761064881732731e-05
2515,,1.1625733771535876e-05
2516,,1.0582757888199964e-05
2517,,9.625479601042755e-06
2518,,8.747640486025171e-06
2519,,7.943364733818731e-06
2520,,7.207142573980905e-06
2521,,6.533813791234147e-06
2522,,5.918551402368287e-06
2523,,5.356845555108131e-06
2524,,4.844487703358483e-06
2525,,4.377555106646774e-06
2526,,3.95239569528713e-06
2527,,3.5656133368582658e-06
2528,,3.2140535339829705e-06
2529,,2.8947895781523612e-06
2530,,2.6051091794589773e-06
2531,,2.342501587554875e-06
2532,,2.1046452149792277e-06
2533,,1.8893957701630847e-06
2534,,1.6947749039140176e-06
2535,,1.5189593700279936e-06
2536,,1.3602706978063337e-06
2537,,1.217165371734431e-06
2538,,1.0882255112954825e-06
2539,,9.721500419454623e-07
2540,,8.677463465338028e-07
2541,,7.739223850061127e-07
2542,,6.896792689778461e-07
2543,,6.141042767449823e-07
2544,,5.46364293476852e-07
2545,,4.856996606987596e-07
2546,,4.314184186916769e-07
2547,,3.828909251219587e-07
2548,,3.3954483303414913e-07
2549,,3.0086041127963185e-07
2550,,2.6636619050753057e-07
2551,,2.3563491799964837e-07
2552,,2.0827980486683656e-07
2553,,1.8395104943747025e-07
2554,,1.6233262104581205e-07
2555,,1.4313928885888186e-07
2556,,1.261138808561857e-07
2557,,1.1102475858922903e-07
2558,,9.766349388874121e-08
2559,,8.584273425040287e-08
2560,,7.53942442080973e-08
2561,,6.616711059143823e-08
2562,,5.802610015675794e-08
2563,,5.085015867313131e-08
2564,,4.453104113338031e-08
2565,,3.8972063341322544e-08
2566,,3.4086965697242726e-08
2567,,2.9798880561818934e-08
2568,,2.6039395122081723e-08
2569,,2.2747702209854203e-08
2570,,1.9869832032382087e-08
2571,,1.7357958265219557e-08
2572,,1.5169772428517534e-08
2573,,1.3267920919034383e-08
2574,,1.1619499501337121e-08
2575,,1.0195600472835252e-08
2576,,8.970908108648895e-09
2577,,7.923338364226291e-09
2578,,7.033719166673144e-09
2579,,6.285507960449411e-09
2580,,5.664543490276043e-09
2581,,5.158829104515215e-09
2582,,4.758345146849983e-09
2583,,4.454888273763846e-09
2584,,4.241935791042965e-09
2585,,4.114533345368538e-09
2586,,4.0692045380427045e-09
2587,,4.103881248074371e-09
2588,,4.217853662309831e-09
2589,,4.411739212089576e-09
2590,,4.6874698101195854e-09
2591,,5.048296968909779e-09
2592,,5.49881456430335e-09
2593,,6.044999185314033e-09
2594,,6.694268185706557e-09
2595,,7.455555724488382e-09
2596,,8.339407252648698e-09
2597,,9.358093073048662e-09
2598,,1.0525741770180336e-08
2599,,1.1858494477453073e-08
2600,,1.3374681122552954e-08
2601,,1.509501996701912e-08
2602,,1.7042841935233437e-08
2603,,1.9244341411262077e-08
2604,,2.1728855369967983e-08
2605,,2.4529172902276505e-08
2606,,2.7681877393823095e-08
2607,,3.1227723822015155e-08
2608,,3.52120538492462e-08
2609,,3.9685251609832096e-08
2610,,4.4703243315703865e-08
2611,,5.032804404097709e-08
2612,,5.6628355288492255e-08
2613,,6.368021719230728e-08
2614,,7.156771946879484e-08
2615,,8.038377549531536e-08
2616,,9.023096416929461e-08
2617,,1.0122244448109633e-07
2618,,1.1348294802145849e-07
2619,,1.2714985493716858e-07
2620,,1.423743591466337e-07
2621,,1.5932272892918145e-07
2622,,1.7817766930658864e-07
2623,,1.9913979294208697e-07
2624,,2.2242920658850985e-07
2625,,2.4828722042218714e-07
2626,,2.769781879007912e-07
2627,,3.087914840789765e-07
2628,,3.4404363060362897e-07
2629,,3.830805758878625e-07
2630,,4.262801392264403e-07
2631,,4.74054627865884e-07
2632,,5.26853636260679e-07
2633,,5.851670369709109e-07
2634,,6.495281728115418e-07
2635,,7.20517260024631e-07
2636,,7.987650123577218e-07
2637,,8.84956495991141e-07
2638,,9.798352252984937e-07
2639,,1.0842075093867967e-06
2640,,1.1989470592973026e-06
2641,,1.324999865600417e-06
2642,,1.463389355914111e-06
2643,,1.615221841605024e-06
2644,,1.7816922625637626e-06
2645,,1.9640902385202255e-06
2646,,2.163806434821479e-06
2647,,2.3823392499827255e-06
2648,,2.6213018315745964e-06
2649,,2.882429426190745e-06
2650,,3.1675870682678357e-06
2651,,3.47877761146893e-06
2652,,3.818150105125112e-06
2653,,4.188008516911608e-06
2654,,4.590820801435969e-06
2655,,5.029228312826259e-06
2656,,5.506055557623868e-06
2657,,6.024320282370685e-06
2658,,6.587243888222234e-06
2659,,7.198262162672853e-06
2660,,7.861036316101329e-06
2661,,8.579464308296279e-06
2662,,9.35769244740901e-06
2663,,1.0200127240910397e-05
2664,,1.1111447475117357e-05
2665,,1.20966164966518e-05
2666,,1.3160894665893244e-05
2667,,1.4309851948991885e-05
2668,,1.5549380611419853e-05
2669,,1.6885707972291013e-05
2670,,1.8325409174842908e-05
2671,,1.9875419924514224e-05
2672,,2.1543049142018864e-05
2673,,2.3335991474691033e-05
2674,,2.5262339605222463e-05
2675,,2.733059629270029e-05
2676,,2.9549686076637543e-05
2677,,3.19289665704878e-05
2678,,3.447823926694954e-05
2679,,3.7207759773275115e-05
2680,,4.0128247390772824e-05
2681,,4.325089394879529e-05
2682,,4.65873717997709e-05
2683,,5.014984087829497e-05
2684,,5.395095472396178e-05
2685,,5.800386536456894e-05
2686,,6.23222269535625e-05
2687,,6.692019805316305e-05
2688,,7.181244245259744e-05
2689,,7.701412840921506e-05
2690,,8.254092619913263e-05
2691,,8.840900386336776e-05
2692,,9.463502103535596e-05
2693,,0.0001012361207361
2694,,0.0001082299190248
2695,,0.0001156344923931
2696,,0.000123468362796
2697,,0.0001317504802133
2698,,0.0001405002026406
2699,,0.000149737273413
2700,,0.0001594817957717
2701,,0.0001697542045877
2702,,0.0001805752351655
2703,,0.0001919658890588
2704,,0.0002039473968369
2705,,0.000216541177752
2706,,0.0002297687962677
2707,,0.0002436519154226
2708,,0.0002582122470111
2709,,0.0002734714985829
2710,,0.0002894513172704
2711,,0.000306173230475
2712,,0.0003236585834533
2713,,0.0003419284738636
2714,,0.0003610036833506
2715,,0.0003809046062624
2716,,0.0004016511756133
2717,,0.0004232627864236
2718,,0.0004457582165885
2719,,0.0004691555454453
2720,,0.0004934720702298
2721,,0.0005187242206304
2722,,0.0005449274716704
2723,,0.0005720962551657
2724,,0.0006002438700266
2725,,0.0006293823916903
2726,,0.0006595225809881
2727,,0.0006906737927714
2728,,0.0007228438846342
2729,,0.0007560391260883
2730,,0.0007902641085614
2731,,0.0008255216566008
2732,,0.0008618127406811
2733,,0.0008991363920201
2734,,0.0009374896198216
2735,,0.0009768673313675
2736,,0.0010172622553901
2737,,0.0010586648691561
2738,,0.0011010633297004
2739,,0.0011444434096418
2740,,0.0011887884380137
2741,,0.0012340792465381
2742,,0.0012802941217607
2743,,0.0013274087634594
2744,,0.0013753962497222
2745,,0.0014242270090791
2746,,0.0014738688000529
2747,,0.0015242866984764
2748,,0.0015754430928984
2749,,0.0016272976883796
2750,,0.0016798075189493
2751,,0.0017329269689671
2752,,0.0017866078036008
2753,,0.0018407992085976
2754,,0.0018954478394926
2755,,0.0019504978803573
2756,,0.0020058911121548
2757,,0.0020615669907265
2758,,0.0021174627343932
2759,,0.002173513421109
2760,,0.0022296520950655
2761,,0.0022858098825949
2762,,0.0023419161171799
2763,,0.0023978984733276
2764,,0.0024536831090247
2765,,0.0025091948164413
2766,,0.0025643571805101
2767,,0.0026190927449609
2768,,0.0026733231853493
2769,,0.0027269694885775
2770,,0.0027799521383644
2771,,0.0028321913060856
2772,,0.0028836070463672
2773,,0.0029341194967847
2774,,0.0029836490809891
2775,,0.0030321167145514
2776,,0.0030794440127955
2777,,0.0031255534998658
2778,,0.0031703688182594
2779,,0.0032138149380373
2780,,0.0032558183649196
2781,,0.0032963073464609
2782,,0.0033352120755027
2783,,0.0033724648900978
2784,,0.0034080004691069
2785,,0.0034417560226811
2786,,0.0034736714768512
2787,,0.0035036896514677
2788,,0.0035317564307541
2789,,0.0035578209257613
2790,,0.0035818356280423
2791,,0.0036037565538974
2792,,0.0036235433785761
2793,,0.0036411595598649
2794,,0.0036565724505287
2795,,0.003669753399123
2796,,0.0036806778387403
2797,,0.003689325363307
2798,,0.0036956797910978
2799,,0.0036997292151922
2800,,0.0037014660406519
2801,,0.0037008870082568
2802,,0.0036979932046969
2803,,0.0036927900591736
2804,,0.0036852873264266
2805,,0.0036754990562603
2806,,0.0036634435497034
2807,,0.0036491433019915
2808,,0.0036326249326243
2809,,0.0036139191027987
2810,,0.0035930604205781
2811,,0.0035700873342082
2812,,0.003545042014039
2813,,0.0035179702235606
2814,,0.0034889211801059
2815,,0.0034579474058114
2816,,0.0034251045694694
2817,,0.0033904513199371
2818,,0.0033540491117991
2819,,0.0033159620240095
2820,,0.00327625657226
2821,,0.003235001515842
2822,,0.0031922676597873
2823,,0.0031481276530791
2824,,0.0031026557837379
2825,,0.0030559277715848
2826,,0.0030080205594891
2827,,0.0029590121038974
2828,,0.0029089811654364
2829,,0.0028580071003674
2830,,0.0028061696536546
2831,,0.00275354875439
2832,,0.0027002243142943
2833,,0.002646276029987
2834,,0.0025917831896911
2835,,0.0025368244850026
2836,,0.0024814778283255
2837,,0.0024258201765314
2838,,0.0023699273613675
2839,,0.0023138739270948
2840,,0.0022577329757972
2841,,0.0022015760207576
2842,,0.002145472848255
2843,,0.0020894913880895
2844,,0.002033697593099
2845,,0.001978155327884
2846,,0.0019229262669126
2847,,0.0018680698021325
2848,,0.0018136429601727
2849,,0.0017597003291729
2850,,0.0017062939952372
2851,,0.0016534734884665
2852,,0.0016012857384838
2853,,0.0015497750393301
2854,,0.0014989830235687
2855,,0.0014489486454047
2856,,0.0013997081725906
2857,,0.0013512951868615
2858,,0.0013037405926123
2859,,0.0012570726335059
2860,,0.0012113169166762
2861,,0.0011664964441701
2862,,0.0011226316512532
2863,,0.0010797404511886
2864,,0.0010378382860844
2865,,0.0009969381833942
2866,,0.0009570508176473
2867,,0.000918184576979
2868,,0.0008803456340257
2869,,0.0008435380207507
2870,,0.0008077637067667
2871,,0.0007730226807214
2872,,0.0007393130343206
2873,,0.000706631048568
2874,,0.00067497128181
2875,,0.000644326659183
2876,,0.0006146885630747
2877,,0.0005860469242195
2878,,0.000558390313069
2879,,0.0005317060310856
2880,,0.0005059802016329
2881,,0.0004811978601446
2882,,0.0004573430432801
2883,,0.0004343988767865
2884,,0.0004123476618102
2885,,0.0003911709594193
2886,,0.0003708496731166
2887,,0.000351364129144
2888,,0.0003326941543985
2889,,0.0003148191517983
2890,,0.0002977181729582
2891,,0.000281369988052
2892,,0.0002657531527575
2893,,0.0002508460721985
2894,,0.0002366270618152
2895,,0.0002230744051119
2896,,0.0002101664082457
2897,,0.0001978814514373
2898,,0.0001861980371973
2899,,0.0001750948353781
2900,,0.0001645507250716
2901,,0.0001545448333861
2902,,0.0001450565711491
2903,,0.0001360656655893
2904,,0.0001275521900635
2905,,0.0001194965909016
2906,,0.0001118797114503
2907,,0.000104682813404
2908,,9.788759551635652e-05
2909,,9.147620979093318e-05
2910,,8.54312752556158e-05
2911,,7.973588942612251e-05
2912,,7.437363756930242e-05
2913,,6.932859987761145e-05
2914,,6.458535666804419e-05
2915,,6.0128991719464034e-05
2916,,5.5945093862501614e-05
2917,,5.201975693577246e-05
2918,,4.833957822125941e-05
2919,,4.489165547032473e-05
2920,,4.166358262995698e-05
2921,,3.864344437665332e-05
2922,,3.5819809562717404e-05
2923,,3.31817236768668e-05
2924,,3.0718700417809045e-05
2925,,2.8420712476052147e-05
2926,,2.627818161552128e-05
2927,,2.4281968142778223e-05
2928,,2.242335984764011e-05
2929,,2.0694060494955805e-05
2930,,1.908617794314628e-05
2931,,1.7592211960916646e-05
2932,,1.620504180934158e-05
2933,,1.4917913652305564e-05
2934,,1.372442785409918e-05
2935,,1.2618526218814124e-05
2936,,1.159447922212452e-05
2937,,1.0646873282015426e-05
2938,,9.770598111140564e-06
2939,,8.960834189691403e-06
2940,,8.213040393980967e-06
2941,,7.52294181241881e-06
2942,,6.8865177771433955e-06
2943,,6.299990136326442e-06
2944,,5.759811789064817e-06
2945,,5.2626555018225536e-06
2946,,4.805403022601573e-06
2947,,4.385134506385073e-06
2948,,3.999118262942124e-06
2949,,3.6448008357562738e-06
2950,,3.3197974187039014e-06
2951,,3.0218826151158275e-06
2952,,2.7489815420020367e-06
2953,,2.4991612805433935e-06
2954,,2.2706226724057504e-06
2955,,2.061692460017876e-06
2956,,1.8708157677018429e-06
2957,,1.6965489193904723e-06
2958,,1.5375525876662015e-06
2959,,1.3925852679471866e-06
2960,,1.2604970708724664e-06
2961,,1.140223825257298e-06
2962,,1.0307814834107184e-06
2963,,9.3126082012329e-07
2964,,8.408224162435212e-07
2965,,7.586919174324056e-07
2966,,6.841555584576955e-07
2967,,6.165559432101883e-07
2968,,5.552880705194401e-07
2969,,4.997955957936689e-07
2970,,4.495673185127267e-07
2971,,4.041338856505628e-07
2972,,3.6306470119590514e-07
2973,,3.259650320664453e-07
2974,,2.9247330087715813e-07
2975,,2.622585562119376e-07
2976,,2.3501811126408057e-07
2977,,2.1047534194850453e-07
2978,,1.8837763584331325e-07
2979,,1.684944835878892e-07
2980,,1.5061570464602945e-07
2981,,1.3454979963266416e-07
2982,,1.201224216995441e-07
2983,,1.0717495977605265e-07
2984,,9.556322676446577e-08
2985,,8.515624609225703e-08
2986,,7.583513032622608e-08
2987,,6.749204585244714e-08
2988,,6.002925792124613e-08
2989,,5.3358250646461025e-08
2990,,4.739891683199032e-08
2991,,4.2078812775530994e-08
2992,,3.7332473468470115e-08
2993,,3.3100783871768566e-08
2994,,2.9330402199730446e-08
2995,,2.5973231386585107e-08
2996,,2.2985935144409437e-08
2997,,2.032949524502471e-08
2998,,1.7968806872905967e-08
2999,,1.58723091009201e-08
3000,,1.4011647735780512e-08
3001,,1.236136796562328e-08
3002,,1.0898634418175206e-08
3003,,9.602976404748646e-09
3004,,8.456056283007531e-09
3005,,7.4414590202863946e-09
3006,,6.544501179509124e-09
3007,,5.752057681687115e-09
3008,,5.052404822907138e-09
3009,,4.435078139918118e-09
3010,,3.89074382723483e-09
3011,,3.411082510391102e-09
3012,,2.9886842749415715e-09
3013,,2.6169539393303732e-09
3014,,2.290025642152164e-09
3015,,2.0026858909397044e-09
3016,,1.7503042907302447e-09
3017,,1.5287712366057107e-09
3018,,1.334441915457007e-09
3019,,1.1640860186884374e-09
3020,,1.0148426197273748e-09
3021,,8.841797183140277e-10
3022,,7.698579978692801e-10
3023,,6.698983830279755e-10
3024,,5.825530219171963e-10
3025,,5.062793521789897e-10
3026,,4.397169413025147e-10
3027,,3.8166682074298814e-10
3028,,3.3107305975930384e-10
3029,,2.870063490792143e-10
3030,,2.4864938657404283e-10
3031,,2.1528387725354827e-10
3032,,1.8627897822871572e-10
3033,,1.6108103597642014e-10
3034,,1.39204478408909e-10
3035,,1.2022373802541406e-10
3036,,1.0376609491881635e-10
3037,,8.950533973415688e-11
3038,,7.715616692709067e-11
3039,,6.646921794182835e-11
3040,,5.7226702304491467e-11
3041,,4.923853218844769e-11
3042,,4.2338912825461064e-11
3043,,3.6383337277829045e-11
3044,,3.1245939613423866e-11
3045,,2.6817165494666148e-11
3046,,2.300172365574973e-11
3047,,1.9716785747755247e-11
3048,,1.6890405622091323e-11
3049,,1.4460132338965055e-11
3050,,1.2371794065657484e-11
3051,,1.0578432602421798e-11
3052,,9.039370572093639e-12
3053,,7.719395360411616e-12
3054,,6.588045722596689e-12
3055,,5.618988600521717e-12
3056,,4.789475144380393e-12
3057,,4.079866221656767e-12
3058,,3.473218841221142e-12
3059,,2.9549259366824397e-12
3060,,2.512402854379932e-12
3061,,2.134814689934677e-12
3062,,1.812839324175638e-12
3063,,1.538461634492244e-12
3064,,1.3047949101865573e-12
3065,,1.1059259882514484e-12
3066,,9.367810563735833e-13
3067,,7.930094493079578e-13
3068,,6.708830988521693e-13
3069,,5.672095916208245e-13
3070,,4.792570472752649e-13
3071,,4.0468925690393034e-13
3072,,3.4150972052409e-13
3073,,2.8801339743470183e-13
3074,,2.4274513628287266e-13
3075,,2.0446388577575647e-13
3076,,1.7211190425320519e-13
3077,,1.4478828884977774e-13
3078,,1.2172623450554232e-13
3079,,1.0227351121221639e-13
3080,,8.587571600232673e-14
3081,,7.206191553663866e-14
3082,,6.043234680767406e-14
3083,,5.064788841292258e-14
3084,,4.2421053904929945e-14
3085,,3.55082926394653e-14
3086,,2.970341296996243e-14
3087,,2.4831968149904053e-14
3088,,2.0746467407274782e-14
3089,,1.7322293787642632e-14
3090,,1.4454226910625714e-14
3091,,1.2053483086302184e-14
3092,,1.0045197588589658e-14
3093,,8.366284539647791e-15
3094,,6.963619047893797e-15
3095,,5.792494158373394e-15
3096,,4.815311988895098e-15
3097,,4.000474287152738e-15
3098,,3.321442682363372e-15
3099,,2.7559432320325224e-15
3100,,2.285293577867635e-15
3101,,1.8938342091312704e-15
3102,,1.5684480601671265e-15
3103,,1.2981550048788342e-15
3104,,1.0737698094997566e-15
3105,,8.87613813494341e-16
3106,,7.332720678619598e-16
3107,,6.053889058271981e-16
3108,,4.994959833790696e-16
3109,,4.118677326312923e-16
3110,,3.393999421154475e-16
3111,,2.79507834332517e-16
3112,,2.300405688781352e-16
3113,,1.8920957356844534e-16
3114,,1.5552850852923055e-16
3115,,1.2776300972042763e-16
3116,,1.0488864788389846e-16
3117,,8.605578415682858e-17
3118,,7.056021119626354e-17
3119,,5.781864426120856e-17
3120,,4.7348275119353624e-17
3121,,3.8749726999051626e-17
3122,,3.169285460013792e-17
3123,,2.5904922394966776e-17
3124,,2.1160769634975097e-17
3125,,1.727463378838979e-17
3126,,1.40933574072793e-17
3127,,1.1490748215095381e-17
3128,,9.36289984118744e-18
3129,,7.624312226865e-18
3130,,6.204677237323574e-18
3131,,5.046217238210152e-18
3132,,4.101483013752989e-18
3133,,3.3315329889998428e-18
3134,,2.7044287561395444e-18
3135,,2.193992802792739e-18
3136,,1.778783442965957e-18
3137,,1.4412495492284313e-18
3138,,1.167034021760484e-18
3139,,9.444002116107289e-19
3140,,7.63759914341806e-19
3141,,6.172852111566873e-19
3142,,4.985894791574947e-19
3143,,4.0246542252841413e-19
3144,,3.2467007755348577e-19
3145,,2.617484879586728e-19
3146,,2.1088919290570077e-19
3147,,1.6980586803746437e-19
3148,,1.366404520272259e-19
3149,,1.0988391194908747e-19
3150,,8.83114795184402e-20
3151,,7.092975105458012e-20
3152,,5.693350705128406e-20
3153,,4.567048927508719e-20
3154,,3.661268828943202e-20
3155,,2.9332953809528674e-20
3156,,2.3485953943989874e-20
3157,,1.8792685152470707e-20
3158,,1.502787925556889e-20
3159,,1.200977255119288e-20
3160,,9.59179955325028e-21
3161,,7.655853822972051e-21
3162,,6.106823908559474e-21
3163,,4.8681661037923634e-21
3164,,3.878319692049856e-21
3165,,3.087806299825569e-21
3166,,2.4568843778067644e-21
3167,,1.9536538390118586e-21
3168,,1.5525254841427709e-21
3169,,1.2329858331130265e-21
3170,,9.786010150416976e-22
3171,,7.762139856513478e-22
3172,,6.152979830055265e-22
3173,,4.874361621807095e-22
3174,,3.859030635873e-22
3175,,3.053282111554221e-22
3176,,2.4142590418357135e-22
3177,,1.9077832270916217e-22
3178,,1.5066154343338531e-22
3179,,1.189060697676459e-22
3180,,9.3785103741808e-23
3181,,7.392510126928165e-23
3182,,5.823421418477237e-23
3183,,4.5845080232602756e-23
3184,,3.606911455266385e-23
3185,,2.836001468886209e-23
3186,,2.228464130898353e-23
3187,,1.7499799429581078e-23
3188,,1.3733736811962485e-23
3189,,1.0771410969814606e-23
3190,,8.442764944008262e-24
3191,,6.6134035864357816e-24
3192,,5.1771837727832026e-24
3193,,4.0503295669977216e-24
3194,,3.1667615971848856e-24
3195,,2.4743925727235784e-24
3196,,1.9321910381715415e-24
3197,,1.5078555881387916e-24
3198,,1.1759738447928143e-24
3199,,9.165661236134023e-25
3200,,7.139341676516866e-25
